Order_ID,Order_Date,Customer_Name,Outlet,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Type,Total_Sales
FF10488,2025-01-04,Sahil,Tripuri,Classic Burger,Burgers,3.0,149.0,Card,Takeaway,447.0
FF10489,2025-03-16,Riya,Tripuri,French Fries,Sides,3.0,99.0,UPI,Delivery,297.0
FF10490,2025-06-23,Pooja,Model Town,Lemonade,Beverages,4.0,89.0,Card,Dine-in,356.0
FF10491,2025-03-22,Rohan,Leela Bhawan,Garlic Bread,Sides,3.0,129.0,Card,Takeaway,387.0
FF10492,2025-01-23,Karan,Model Town,Classic Burger,Burgers,2.0,149.0,Card,Delivery,298.0
FF10493,2025-05-17,Aditya,Tripuri,Lemonade,Beverages,4.0,89.0,Cash,Takeaway,356.0
FF10494,2025-03-14,Riya,Tripuri,Margherita Pizza,Pizza,3.0,299.0,UPI,Takeaway,897.0
FF10495,2025-01-10,Karan,Urban Estate,Cold Coffee,Beverages,3.0,119.0,UPI,Dine-in,357.0
FF10496,2025-04-25,Manish,Model Town,Cheese Burger,Burgers,1.0,199.0,UPI,Delivery,199.0
FF10497,2025-04-25,Rahul,Urban Estate,Cold Coffee,Beverages,4.0,119.0,Card,Delivery,476.0
FF10498,2025-02-24,Karan,Tripuri,Cheese Burger,Burgers,3.0,199.0,UPI,Delivery,597.0
FF10499,2025-03-07,Sneha,Tripuri,Veg Burger,Burgers,4.0,129.0,UPI,Takeaway,516.0
FF10500,2025-01-26,Simran,Model Town,Cold Coffee,Beverages,3.0,119.0,UPI,Takeaway,357.0
FF10501,2025-01-19,Simran,Leela Bhawan,Coke,Beverages,2.0,59.0,Cash,Delivery,118.0
FF10502,2025-03-31,Vikas,Leela Bhawan,Farmhouse Pizza,Pizza,1.0,349.0,Card,Delivery,349.0
FF10503,2025-03-10,Yash,Urban Estate,Cheese Burger,Burgers,3.0,199.0,,Takeaway,597.0
FF10504,2025-04-19,Neha,Tripuri,Coke,Beverages,3.0,59.0,Card,Takeaway,177.0
FF10505,2025-05-11,Isha,Urban Estate,Chicken Wings,Sides,2.0,179.0,UPI,Takeaway,358.0
FF10506,2025-04-02,Rahul,Urban Estate,Lemonade,Beverages,4.0,89.0,Card,Takeaway,356.0
FF10507,2025-06-16,Aditya,Urban Estate,French Fries,Sides,1.0,99.0,UPI,Delivery,99.0
FF10508,2025-06-08,Aditya,Urban Estate,Classic Burger,Burgers,4.0,149.0,Card,Delivery,596.0
FF10509,2025-01-01,Jaspreet,Urban Estate,Margherita Pizza,Pizza,3.0,299.0,UPI,Delivery,897.0
FF10510,2025-04-14,Kavya,Tripuri,Cheese Burger,Burgers,3.0,199.0,Cash,Dine-in,597.0
FF10511,2025-05-09,Mehak,Tripuri,Coke,Beverages,2.0,59.0,UPI,Takeaway,118.0
FF10512,2025-06-28,Isha,Model Town,Cheese Burger,Burgers,3.0,199.0,Cash,Delivery,597.0
FF10513,2025-02-13,Vikas,Urban Estate,Farmhouse Pizza,Pizza,2.0,349.0,UPI,Takeaway,698.0
FF10514,2025-05-13,Yash,Tripuri,Chicken Wings,Sides,2.0,179.0,UPI,Delivery,358.0
FF10515,2025-03-20,Jaspreet,Model Town,Cheese Burger,Burgers,2.0,199.0,Card,Delivery,398.0
FF10516,2025-03-22,Gurpreet,Tripuri,Chicken Wings,Sides,1.0,179.0,Cash,Delivery,179.0
FF10517,2025-03-11,Yash,Leela Bhawan,Margherita Pizza,Pizza,4.0,299.0,UPI,Dine-in,1196.0
FF10518,2025-04-01,Gurpreet,Urban Estate,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Delivery,1396.0
FF10519,2025-05-05,Isha,Urban Estate,Chicken Wings,Sides,1.0,179.0,UPI,Dine-in,179.0
FF10520,2025-01-03,Gurpreet,Leela Bhawan,Margherita Pizza,Pizza,1.0,299.0,UPI,Delivery,299.0
FF10521,2025-04-29,Isha,Leela Bhawan,Classic Burger,Burgers,4.0,149.0,UPI,Delivery,596.0
FF10522,2025-03-16,Karan,Model Town,Coke,Beverages,4.0,59.0,Cash,Dine-in,236.0
FF10523,2025-01-20,Gurpreet,Urban Estate,Margherita Pizza,Pizza,1.0,299.0,UPI,Takeaway,299.0
FF10524,2025-06-24,Pooja,Tripuri,French Fries,Sides,2.0,99.0,Cash,Dine-in,198.0
FF10525,2025-01-14,Neha,Tripuri,Cold Coffee,Beverages,3.0,119.0,UPI,Delivery,357.0
FF10526,2025-03-31,Karan,Leela Bhawan,Garlic Bread,Sides,1.0,129.0,Cash,Delivery,129.0
FF10527,2025-03-07,Rahul,Leela Bhawan,French Fries,Sides,3.0,99.0,UPI,Dine-in,297.0
FF10528,2025-01-10,Rahul,Leela Bhawan,Garlic Bread,Sides,2.0,129.0,Card,Delivery,258.0
FF10529,2025-01-30,Isha,Model Town,French Fries,Sides,4.0,99.0,Card,Delivery,396.0
FF10530,2025-05-05,Tanvi,Model Town,Cold Coffee,Beverages,1.0,119.0,UPI,Dine-in,119.0
FF10531,2025-06-27,Isha,Leela Bhawan,Classic Burger,Burgers,3.0,149.0,Cash,Takeaway,447.0
FF10532,2025-04-08,Harsh,Leela Bhawan,Cheese Burger,Burgers,3.0,199.0,UPI,Delivery,597.0
FF10533,2025-01-31,Mehak,Leela Bhawan,Cold Coffee,Beverages,1.0,119.0,Card,Dine-in,119.0
FF10534,2025-04-10,Harsh,Urban Estate,Veg Burger,Burgers,3.0,129.0,UPI,Delivery,387.0
FF10535,2025-02-02,Rohan,Model Town,Chicken Wings,Sides,4.0,179.0,Card,Takeaway,716.0
FF10536,2025-01-21,Jaspreet,Leela Bhawan,Cold Coffee,Beverages,2.0,119.0,Cash,Dine-in,238.0
FF10537,2025-06-23,Nisha,Tripuri,Garlic Bread,Sides,3.0,129.0,Card,Dine-in,387.0
FF10538,2025-04-11,Karan,Tripuri,French Fries,Sides,2.0,99.0,UPI,Dine-in,198.0
FF10539,2025-02-06,Nisha,Leela Bhawan,French Fries,Sides,1.0,99.0,UPI,Dine-in,99.0
FF10540,2025-05-16,Jaspreet,Tripuri,Margherita Pizza,Pizza,2.0,299.0,,Dine-in,598.0
FF10541,2025-02-26,Tanvi,Model Town,Cold Coffee,Beverages,4.0,119.0,Cash,Delivery,476.0
FF10542,2025-05-21,Jaspreet,Tripuri,Margherita Pizza,Pizza,3.0,299.0,Cash,Delivery,897.0
FF10543,2025-01-20,Neha,Leela Bhawan,Veg Burger,Burgers,3.0,129.0,UPI,Dine-in,387.0
FF10544,2025-05-09,Rahul,Urban Estate,French Fries,Sides,4.0,99.0,UPI,Dine-in,396.0
FF10545,2025-01-28,Yash,Model Town,Coke,Beverages,3.0,59.0,UPI,Delivery,177.0
FF10546,2025-05-04,Gurpreet,Leela Bhawan,Lemonade,Beverages,3.0,89.0,Card,Takeaway,267.0
FF10547,2025-04-29,Jaspreet,Tripuri,French Fries,Sides,2.0,99.0,UPI,Takeaway,198.0
FF10548,2025-02-21,Vikas,Urban Estate,Chicken Wings,Sides,4.0,179.0,UPI,Delivery,716.0
FF10549,2025-01-10,Mehak,Urban Estate,Coke,Beverages,4.0,59.0,UPI,Dine-in,236.0
FF10550,2025-01-20,Sneha,Urban estate ,Cheese Burger,Burgers,4.0,199.0,UPI,Dine-in,796.0
FF10551,2025-06-18,Arjun,Urban Estate,Lemonade,Beverages,1.0,89.0,Cash,Takeaway,89.0
FF10552,2025-01-07,Kavya,Leela Bhawan,Farmhouse Pizza,Pizza,4.0,349.0,Cash,Takeaway,1396.0
FF10553,2025-06-26,Tanvi,Leela Bhawan,Margherita Pizza,Pizza,4.0,299.0,UPI,Delivery,1196.0
FF10554,2025-04-16,Manish,Tripuri,Cold Coffee,Beverages,2.0,119.0,UPI,Delivery,238.0
FF10555,2025-02-03,Arjun,Model Town,Garlic Bread,Sides,3.0,129.0,UPI,Delivery,387.0
FF10556,2025-03-19,Neha,Model Town,Cold Coffee,Beverages,1.0,119.0,UPI,Dine-in,119.0
FF10557,2025-01-26,Mehak,Urban Estate,Classic Burger,Burgers,4.0,149.0,Card,Delivery,596.0
FF10558,2025-03-23,Vikas,URBAN ESTATE,Garlic Bread,Sides,4.0,129.0,UPI,Takeaway,516.0
FF10559,2025-06-27,Harsh,Model Town,Chicken Wings,Sides,3.0,179.0,UPI,Takeaway,537.0
FF10560,2025-05-27,Sahil,Urban Estate,Lemonade,Beverages,1.0,89.0,UPI,Delivery,89.0
FF10561,2025-01-04,Vikas,Model Town,Chicken Wings,Sides,2.0,179.0,UPI,Delivery,358.0
FF10562,2025-04-03,Isha,Tripuri,Garlic Bread,Sides,1.0,129.0,Card,delivery ,129.0
FF10563,2025-06-29,Karan,Model Town,Classic Burger,Burgers,1.0,149.0,UPI,Delivery,149.0
FF10564,2025-05-13,Arjun,Leela Bhawan,Farmhouse Pizza,Pizza,3.0,349.0,Cash,Dine-in,1047.0
FF10565,2025-01-10,Kavya,Leela Bhawan,Cold Coffee,Beverages,3.0,119.0,UPI,Delivery,357.0
FF10566,2025-02-15,Tanvi,Model Town,Chicken Wings,Sides,4.0,179.0,UPI,Takeaway,716.0
FF10567,2025-06-24,Nisha,Leela Bhawan,Cheese Burger,Burgers,2.0,199.0,UPI,Takeaway,398.0
FF10568,2025-02-10,Aman,Model Town,Cold Coffee,Beverages,4.0,119.0,Card,Dine-in,476.0
FF10569,2025-06-15,Nisha,Model Town,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Dine-in,1396.0
FF10570,2025-02-18,Rahul,Leela Bhawan,Classic Burger,Burgers,4.0,149.0,Card,Delivery,596.0
FF10571,2025-05-06,Tanvi,Tripuri,Lemonade,Beverages,3.0,89.0,Cash,Delivery,267.0
FF10572,2025-01-22,Arjun,Leela Bhawan,Veg Burger,Burgers,2.0,129.0,UPI,Takeaway,258.0
FF10573,2025-06-25,Ananya,Model Town,French Fries,Sides,2.0,99.0,Cash,Delivery,198.0
FF10574,2025-05-08,Sneha,Urban Estate,Chicken Wings,Sides,2.0,179.0,UPI,Takeaway,358.0
FF10575,2025-06-09,Isha,Model Town,Coke,Beverages,2.0,59.0,Cash,Dine-in,118.0
FF10576,2025-03-27,Harsh,Leela Bhawan,Garlic Bread,Sides,4.0,129.0,Cash,Delivery,516.0
FF10577,2025-05-01,Kavya,Model Town,Coke,Beverages,3.0,59.0,UPI,Takeaway,177.0
FF10578,2025-05-29,Harsh,Tripuri,Garlic Bread,Sides,2.0,129.0,UPI,Takeaway,258.0
FF10579,2025-03-12,Gurpreet,Leela Bhawan,Coke,Beverages,1.0,59.0,Card,Delivery,59.0
FF10580,2025-04-21,Sneha,Leela Bhawan,Veg Burger,Burgers,2.0,129.0,Cash,Delivery,258.0
FF10581,2025-02-11,Yash,Tripuri,Chicken Wings,Sides,3.0,179.0,Card,Takeaway,537.0
FF10582,2025-01-16,Nisha,Model Town,French Fries,Sides,1.0,99.0,UPI,Takeaway,99.0
FF10583,14/04/2025,Riya,Leela Bhawan,Coke,Beverages,4.0,59.0,UPI,Dine-in,236.0
FF10584,2025-05-26,Tanvi,Leela Bhawan,Chicken Wings,Sides,3.0,179.0,UPI,Delivery,537.0
FF10585,2025-05-28,Aman,Tripuri,Lemonade,Beverages,3.0,89.0,UPI,Dine-in,267.0
FF10586,2025-03-09,Simran,Urban Estate,Veg Burger,Burgers,2.0,129.0,Card,Dine-in,258.0
FF10587,2025-05-26,Rohan,Tripuri,Cheese Burger,Burgers,3.0,199.0,UPI,Dine-in,597.0
FF10588,2025-03-05,Nisha,Tripuri,Cheese Burger,Burgers,3.0,199.0,Cash,Dine-in,597.0
FF10589,2025-02-01,Isha,Tripuri,Cheese Burger,Burgers,2.0,199.0,UPI,Takeaway,398.0
FF10590,2025-05-26,Pooja,Leela Bhawan,Chicken Wings,Sides,1.0,179.0,UPI,Takeaway,179.0
FF10591,2025-03-18,Aditya,Leela Bhawan,Cheese Burger,Burgers,4.0,199.0,UPI,Takeaway,796.0
FF10592,2025-06-09,Nisha,Urban Estate,Veg Burger,Burgers,3.0,129.0,UPI,Delivery,387.0
FF10593,2025-04-11,Mehak,Tripuri,Chicken Wings,Sides,1.0,179.0,UPI,Dine-in,179.0
FF10594,2025-01-14,Aditya,Tripuri,Cold Coffee,Beverages,3.0,119.0,Card,Delivery,357.0
FF10595,2025-06-03,Aditya,Tripuri,Lemonade,Beverages,1.0,89.0,Card,Dine-in,89.0
FF10596,2025-02-06,Vikas,Urban Estate,Chicken Wings,Sides,3.0,179.0,Card,Delivery,537.0
FF10597,2025-03-01,Ananya,Tripuri,Coke,Beverages,2.0,59.0,UPI,Takeaway,118.0
FF10598,2025-02-01,Karan,Model Town,Margherita Pizza,Pizza,3.0,299.0,UPI,Dine-in,897.0
FF10599,2025-05-23,Tanvi,Leela Bhawan,Cheese Burger,Burgers,1.0,199.0,UPI,Takeaway,199.0
FF10600,2025-01-01,Yash,Model Town,Classic Burger,Burgers,1.0,149.0,UPI,Takeaway,149.0
FF10601,2025-03-21,Manish,Leela Bhawan,Coke,Beverages,4.0,59.0,Card,Dine-in,236.0
FF10602,2025-01-15,Arjun,Leela Bhawan,Chicken Wings,Sides,4.0,179.0,UPI,Dine-in,716.0
FF10603,2025-05-14,Nisha,Model Town,Cold Coffee,Beverages,4.0,119.0,Card,Dine-in,476.0
FF10604,2025-03-23,Sahil,Urban Estate,Chicken Wings,Sides,2.0,179.0,UPI,Dine-in,358.0
FF10605,2025-02-03,Rahul,Urban Estate,Coke,Beverages,1.0,59.0,Cash,Dine-in,59.0
FF10606,23-03-2025,Rohan,Tripuri,Margherita Pizza,Pizza,,299.0,UPI,Dine-in,
FF10607,2025-05-24,Ananya,Leela Bhawan,Coke,Beverages,2.0,59.0,UPI,Dine-in,118.0
FF10608,2025-03-22,Jaspreet,Leela Bhawan,Cold Coffee,Beverages,1.0,119.0,UPI,Dine-in,119.0
FF10609,2025-05-01,Ananya,Urban Estate,Garlic Bread,Sides,1.0,129.0,UPI,Dine-in,129.0
FF10610,2025-06-10,Aman,Model Town,Margherita Pizza,Pizza,1.0,299.0,UPI,Dine-in,299.0
FF10611,2025-06-01,Yash,Urban Estate,Classic Burger,Burgers,2.0,149.0,Card,Dine-in,298.0
FF10612,2025-03-03,Jaspreet,Urban Estate,Veg Burger,Burgers,4.0,129.0,Cash,Takeaway,516.0
FF10613,2025-01-23,Jaspreet,Urban Estate,Cold Coffee,Beverages,3.0,119.0,Cash,Delivery,357.0
FF10614,26/03/2025,Aditya,Model Town,Farmhouse Pizza,Pizza,1.0,349.0,UPI,Dine-in,349.0
FF10615,2025-06-17,Rohan,Urban Estate,French Fries,Sides,4.0,99.0,UPI,Delivery,396.0
FF10616,2025-05-29,Sahil,Model Town,Veg Burger,Burgers,1.0,129.0,UPI,Dine-in,129.0
FF10617,05-04-2025,Simran,Urban Estate,Farmhouse Pizza,Pizza,1.0,349.0,cash,Takeaway,349.0
FF10618,2025-03-31,Rohan,Urban Estate,Chicken Wings,Sides,4.0,179.0,UPI,Delivery,716.0
FF10619,2025-03-30,Neha,Leela Bhawan,Veg Burger,Burgers,3.0,129.0,Card,Dine-in,387.0
FF10620,2025-03-28,Mehak,Tripuri,Classic Burger,Burgers,2.0,149.0,,Delivery,298.0
FF10621,2025-02-23,Gurpreet,Tripuri,Garlic Bread,Sides,1.0,129.0,Card,Takeaway,129.0
FF10622,2025-06-01,Sahil,Tripuri,French Fries,Sides,2.0,99.0,Card,Dine-in,198.0
FF10623,2025-04-18,Yash,Urban Estate,Lemonade,Beverages,1.0,89.0,UPI,Dine-in,89.0
FF10624,2025-04-06,Pooja,Tripuri,Cold Coffee,Beverages,1.0,119.0,Cash,Takeaway,119.0
FF10625,2025-01-28,Jaspreet,Tripuri,French Fries,Sides,3.0,99.0,Cash,Takeaway,297.0
FF10626,2025-02-15,Arjun,Urban Estate,Cold Coffee,Beverages,3.0,119.0,Card,Dine-in,357.0
FF10627,2025-05-30,Riya,Urban Estate,French Fries,Sides,2.0,99.0,,Delivery,198.0
FF10628,2025-04-02,Ananya,Model Town,French Fries,Sides,4.0,99.0,Cash,Dine-in,396.0
FF10629,2025-06-03,Vikas,Model Town,Cheese Burger,Burgers,4.0,199.0,UPI,Delivery,796.0
FF10630,2025-05-14,Aman,Model Town,Chicken Wings,Sides,2.0,179.0,UPI,Takeaway,358.0
FF10631,2025-03-03,Ananya,Urban Estate,Veg Burger,Burgers,2.0,129.0,Card,Takeaway,258.0
FF10632,2025-04-25,Aditya,Leela Bhawan,French Fries,Sides,4.0,99.0,UPI,Dine-in,396.0
FF10633,2025-06-09,Karan,Leela Bhawan,Classic Burger,Burgers,2.0,149.0,UPI,Dine-in,298.0
FF10634,2025-06-13,Pooja,Model Town,Cheese Burger,Burgers,3.0,199.0,Card,Delivery,597.0
FF10635,2025-05-20,Simran,Leela Bhawan,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Delivery,1396.0
FF10636,2025-05-01,Mehak,Leela Bhawan,Classic Burger,Burgers,2.0,149.0,Card,Delivery,298.0
FF10637,2025-06-07,Mehak,Urban Estate,Margherita Pizza,Pizza,2.0,299.0,UPI,Dine-in,598.0
FF10638,2025-01-27,Aditya,Urban Estate,Cheese Burger,Burgers,2.0,199.0,UPI,Delivery,398.0
FF10639,2025-05-09,Manish,Model Town,Garlic Bread,Sides,2.0,129.0,UPI,Dine-in,258.0
FF10640,2025-01-30,Simran,Urban Estate,Chicken Wings,Sides,1.0,179.0,Cash,Dine-in,179.0
FF10641,2025-03-24,Tanvi,Tripuri,Veg Burger,Burgers,3.0,129.0,UPI,Delivery,387.0
FF10642,2025-03-21,Vikas,Urban Estate,Margherita Pizza,Pizza,3.0,299.0,UPI,Delivery,897.0
FF10643,2025-04-04,Ananya,Leela Bhawan,Chicken Wings,Sides,3.0,179.0,UPI,Delivery,537.0
FF10644,2025-03-11,Rohan,Model Town,Chicken Wings,Sides,4.0,179.0,UPI,Takeaway,716.0
FF10645,2025-04-09,Arjun,Urban Estate,Coke,Beverages,2.0,59.0,Card,Delivery,118.0
FF10646,2025-03-09,Kavya,Leela Bhawan,Classic Burger,Burgers,2.0,149.0,Cash,Dine-in,298.0
FF10647,2025-01-15,Kavya,Urban Estate,Cold Coffee,Beverages,4.0,119.0,Card,dine in,476.0
FF10648,2025-03-12,Kavya,Model Town,Classic Burger,Burgers,4.0,149.0,Card,Delivery,596.0
FF10649,2025-01-08,Rohan,Urban Estate,Farmhouse Pizza,Pizza,4.0,349.0,Cash,Delivery,1396.0
FF10650,2025-03-04,Sneha,Urban Estate,Chicken Wings,Sides,1.0,179.0,UPI,Dine-in,179.0
FF10651,2025-01-12,Vikas,Model Town,Cold Coffee,Beverages,4.0,119.0,UPI,Dine-in,476.0
FF10652,2025-05-02,Yash,Model Town,Coke,Beverages,3.0,59.0,Cash,Dine-in,177.0
FF10653,2025-05-06,Rahul,Urban Estate,Chicken Wings,Sides,1.0,179.0,UPI,Delivery,179.0
FF10654,2025-02-01,Riya,Urban Estate,Cheese Burger,Burgers,4.0,199.0,UPI,Dine-in,796.0
FF10655,2025-02-18,Pooja,Leela Bhawan,Classic Burger,Burgers,4.0,149.0,UPI,Delivery,596.0
FF10656,2025-06-20,Ananya,Urban Estate,Chicken Wings,Sides,4.0,179.0,UPI,Delivery,716.0
FF10657,2025-02-22,Simran,Urban Estate,Classic Burger,Burgers,1.0,149.0,UPI,Takeaway,149.0
FF10658,2025-05-31,Yash,Urban Estate,Veg Burger,Burgers,1.0,129.0,UPI,Delivery,129.0
FF10659,2025-03-29,Sahil,Urban Estate,French Fries,Sides,3.0,99.0,UPI,Takeaway,297.0
FF10660,2025-02-14,Tanvi,Leela Bhawan,Chicken Wings,Sides,4.0,179.0,UPI,Takeaway,716.0
FF10661,2025-06-02,Rahul,Model Town,Margherita Pizza,Pizza,4.0,299.0,Cash,Dine-in,1196.0
FF10662,2025-04-25,Aditya,Urban Estate,Cheese Burger,Burgers,3.0,199.0,UPI,Delivery,597.0
FF10663,2025-05-30,Isha,Leela Bhawan,Coke,Beverages,3.0,59.0,UPI,Takeaway,177.0
FF10664,2025-03-02,Mehak,Urban Estate,Cold Coffee,Beverages,4.0,119.0,UPI,Delivery,476.0
FF10665,2025-02-27,Aman,Leela Bhawan,Garlic Bread,Sides,2.0,129.0,UPI,Takeaway,258.0
FF10666,2025-06-07,Nisha,Urban Estate,Veg Burger,Burgers,1.0,129.0,UPI,Delivery,129.0
FF10667,2025-01-14,Tanvi,Urban Estate,Cheese Burger,Burgers,2.0,199.0,Card,Takeaway,398.0
FF10668,2025-03-27,Aman,Leela Bhawan,French Fries,Sides,4.0,99.0,UPI,Takeaway,396.0
FF10669,2025-03-06,Harsh,Leela Bhawan,Coke,Beverages,4.0,59.0,Card,Dine-in,236.0
FF10670,2025-06-16,Neha,Tripuri,Chicken Wings,Sides,1.0,179.0,Card,Delivery,179.0
FF10671,2025-05-17,Vikas,Urban Estate,Garlic Bread,Sides,2.0,129.0,UPI,Takeaway,258.0
FF10672,2025-03-29,Yash,Leela Bhawan,Coke,Beverages,1.0,59.0,UPI,Takeaway,59.0
FF10673,2025-01-05,Manish,Model Town,Veg Burger,Burgers,1.0,129.0,UPI,Dine-in,129.0
FF10674,2025-03-02,Ananya,Tripuri,Chicken Wings,Sides,2.0,179.0,UPI,Dine-in,358.0
FF10675,2025-03-25,Isha,Model Town,Veg Burger,Burgers,2.0,129.0,UPI,Delivery,258.0
FF10676,2025-01-21,Rohan,Model Town,Cheese Burger,Burgers,2.0,199.0,Card,Takeaway,398.0
FF10677,2025-05-14,Ananya,Tripuri,Veg Burger,Burgers,3.0,129.0,UPI,Takeaway,387.0
FF10678,2025-04-09,Gurpreet,Urban Estate,Veg Burger,Burgers,2.0,129.0,Card,Delivery,258.0
FF10679,2025-04-04,Mehak,Tripuri,Farmhouse Pizza,Pizza,3.0,349.0,UPI,Dine-in,1047.0
FF10680,2025-03-28,Gurpreet,Model Town,Cheese Burger,Burgers,1.0,199.0,Card,Dine-in,199.0
FF10681,2025-03-29,Gurpreet,Urban Estate,French Fries,Sides,1.0,99.0,UPI,Delivery,99.0
FF10682,2025-06-14,Aman,Model Town,Cheese Burger,Burgers,1.0,199.0,UPI,Dine-in,199.0
FF10683,2025-05-31,Aditya,Model Town,Coke,Beverages,3.0,59.0,Card,Delivery,177.0
FF10684,2025-01-15,Gurpreet,Tripuri,Coke,Beverages,4.0,59.0,UPI,Takeaway,236.0
FF10685,2025-06-25,Pooja,Leela Bhawan,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Dine-in,1396.0
FF10686,2025-04-20,Tanvi,Tripuri,Margherita Pizza,Pizza,3.0,299.0,Cash,Delivery,897.0
FF10687,2025-03-10,Aman,Model Town,Lemonade,Beverages,1.0,89.0,Card,Dine-in,89.0
FF10688,2025-02-02,Harsh,Leela Bhawan,Lemonade,Beverages,4.0,89.0,UPI,Delivery,356.0
FF10689,2025-04-08,Harsh,Model Town,Cheese Burger,Burgers,2.0,199.0,Card,Takeaway,398.0
FF10690,2025-06-19,Simran,Urban Estate,Cold Coffee,Beverages,1.0,119.0,UPI,Takeaway,119.0
FF10691,2025-02-10,Rohan,Urban Estate,Chicken Wings,Sides,3.0,179.0,Card,Takeaway,537.0
FF10692,2025-05-26,Manish,Leela Bhawan,Cheese Burger,Burgers,2.0,199.0,Cash,Dine-in,398.0
FF10693,2025-06-13,Rahul,Leela Bhawan,Classic Burger,Burgers,4.0,149.0,UPI,Dine-in,596.0
FF10694,01/20/2025,Mehak,Urban Estate,Cheese Burger,Burgers,3.0,199.0,UPI,Delivery,597.0
FF10695,2025-03-16,Sahil,,French Fries,Sides,4.0,99.0,Card,Delivery,396.0
FF10696,2025-05-12,Karan,Tripuri,Cold Coffee,Beverages,1.0,119.0,Cash,Takeaway,119.0
FF10697,2025-05-22,Vikas,Tripuri,French Fries,Sides,3.0,99.0,Card,Dine-in,297.0
FF10698,2025-06-15,Kavya,Model Town,French Fries,Sides,3.0,99.0,UPI,Dine-in,297.0
FF10699,2025-04-29,Neha,Tripuri,Farmhouse Pizza,Pizza,4.0,349.0,Cash,Delivery,1396.0
FF10700,2025-02-08,Yash,Leela Bhawan,Lemonade,Beverages,1.0,89.0,Card,Delivery,89.0
FF10701,2025-02-04,Kavya,Leela Bhawan,Classic Burger,Burgers,1.0,149.0,Card,Delivery,149.0
FF10702,2025-03-11,Vikas,Leela Bhawan,Garlic Bread,Sides,3.0,129.0,UPI,Takeaway,387.0
FF10703,2025-04-17,Rahul,Tripuri,Coke,Beverages,4.0,59.0,Cash,Delivery,236.0
FF10704,2025-02-05,Rahul,Tripuri,Cheese Burger,Burgers,3.0,199.0,UPI,Dine-in,597.0
FF10705,2025-05-04,Aditya,Leela Bhawan,Margherita Pizza,Pizza,1.0,299.0,UPI,Takeaway,299.0
FF10706,2025-05-27,Manish,Urban Estate,Classic Burger,Burgers,3.0,149.0,UPI,Takeaway,447.0
FF10707,2025-04-24,Nisha,Leela Bhawan,Cheese Burger,Burgers,2.0,199.0,UPI,Dine-in,398.0
FF10708,2025-03-15,Harsh,Urban Estate,Lemonade,Beverages,2.0,89.0,Cash,Delivery,178.0
FF10709,2025-04-08,Yash,Model Town,Garlic Bread,Sides,2.0,129.0,Card,Delivery,258.0
FF10710,2025-04-02,Rohan,Urban Estate,Coke,Beverages,2.0,59.0,UPI,Takeaway,118.0
FF10711,2025-02-28,Mehak,,Garlic Bread,Sides,3.0,129.0,Card,Delivery,387.0
FF10712,2025-05-27,Yash,Leela Bhawan,Veg Burger,Burgers,3.0,129.0,UPI,Delivery,387.0
FF10713,2025-04-09,Gurpreet,Model Town,Chicken Wings,Sides,4.0,179.0,Card,Dine-in,716.0
FF10714,2025-05-01,Karan,Model Town,Margherita Pizza,Pizza,2.0,299.0,Card,Dine-in,598.0
FF10715,2025-05-23,Mehak,Tripuri,Farmhouse Pizza,Pizza,1.0,349.0,UPI,Delivery,349.0
FF10716,2025-05-17,Vikas,Urban Estate,Lemonade,Beverages,4.0,89.0,Card,Delivery,356.0
FF10717,2025-05-19,Gurpreet,Tripuri,French Fries,Sides,3.0,99.0,Card,Delivery,297.0
FF10718,2025-01-14,Ananya,Urban Estate,Chicken Wings,Sides,4.0,179.0,UPI,Delivery,716.0
FF10719,2025-04-07,Sneha,Leela Bhawan,Veg Burger,Burgers,1.0,129.0,UPI,Takeaway,129.0
FF10720,2025-03-15,Yash,Urban Estate,French Fries,Sides,1.0,99.0,UPI,Delivery,99.0
FF10721,2025-05-16,Ananya,Urban Estate,Farmhouse Pizza,Pizza,4.0,349.0,Cash,Delivery,1396.0
FF10722,2025-06-17,Nisha,Tripuri,Veg Burger,Burgers,2.0,129.0,UPI,Takeaway,258.0
FF10723,2025-05-30,Riya,Urban Estate,Classic Burger,Burgers,4.0,149.0,Cash,Delivery,596.0
FF10724,2025-02-05,Yash,Tripuri,Margherita Pizza,Pizza,4.0,299.0,Card,Dine-in,1196.0
FF10725,2025-03-01,Simran,Tripuri,Cheese Burger,Burgers,3.0,199.0,UPI,Takeaway,597.0
FF10726,2025-05-25,Simran,Model Town,Cheese Burger,Burgers,3.0,199.0,UPI,Delivery,597.0
FF10727,2025-04-29,Yash,Urban Estate,Margherita Pizza,Pizza,1.0,299.0,Cash,Takeaway,299.0
FF10728,2025-04-20,Rohan,Leela Bhawan,Garlic Bread,Sides,2.0,129.0,Cash,Delivery,258.0
FF10729,2025-05-08,Riya,Leela Bhawan,French Fries,Sides,1.0,99.0,UPI,Delivery,99.0
FF10730,2025-06-07,Isha,Leela Bhawan,Coke,Beverages,4.0,59.0,UPI,Dine-in,236.0
FF10731,2025-01-05,Rohan,Leela Bhawan,Chicken Wings,Sides,1.0,179.0,Card,Dine-in,179.0
